name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1451,4.51s,1.90ms,24.42us,1.91ms,46.58us,1.82ms,2.20ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,869,4.51s,3.41ms,31.04us,3.42ms,66.91us,3.25ms,4.49ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,523,4.51s,3.63ms,32.68us,3.64ms,71.64us,3.50ms,4.11ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,312,4.51s,6.88ms,98.28us,6.91ms,146.66us,6.65ms,7.45ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,2,4.61s,1.53s,3.60ms,1.53s,3.60ms,1.53s,1.54s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,7,5.46s,495.90ms,1.52ms,488.67ms,13.35ms,465.05ms,499.38ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.81s,1.59s,27.03ms,1.59s,27.03ms,1.56s,1.61s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,113,4.56s,26.60ms,153.19us,26.63ms,232.50us,26.15ms,27.28ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.91s,533.96ms,760.09us,535.28ms,3.88ms,532.55ms,543.84ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,12,4.81s,252.57ms,529.24us,252.65ms,0.96ms,251.15ms,254.23ms
