name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,48,4.61s,63.27ms,228.14us,63.58ms,0.98ms,62.62ms,66.71ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,466,4.56s,6.40ms,74.28us,6.45ms,133.24us,6.02ms,6.91ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,145696,4.61s,17.95us,285.00ns,18.15us,1.04us,16.55us,93.88us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,12871,4.56s,226.63us,3.17us,227.97us,8.18us,198.52us,365.60us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,105341,4.56s,24.83us,385.00ns,25.04us,1.21us,22.53us,84.95us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,71440,4.56s,33.10us,559.00ns,33.44us,1.62us,30.61us,92.58us
curated/08-words/all-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,3673,4.51s,814.21us,8.27us,816.80us,18.01us,778.87us,1.00ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,439,4.56s,6.82ms,34.96us,6.84ms,84.76us,6.71ms,7.44ms
curated/08-words/long-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,30170,4.56s,98.77us,64.00ns,99.39us,2.18us,98.59us,153.28us
curated/08-words/long-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,742,4.56s,4.03ms,26.17us,4.05ms,108.13us,3.58ms,5.33ms
