name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.61s,1.51s,2.09ms,1.51s,2.09ms,1.51s,1.52s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,115,4.56s,25.68ms,513.80us,26.23ms,1.19ms,23.58ms,28.61ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.71s,510.95ms,2.19ms,521.36ms,16.64ms,508.76ms,550.16ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,8,5.26s,416.85ms,1.06ms,419.19ms,7.51ms,413.92ms,438.79ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.06s,628.73ms,1.63ms,627.66ms,2.37ms,623.42ms,630.36ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,108,4.56s,27.76ms,215.39us,27.87ms,435.93us,26.87ms,29.30ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,224473,4.61s,12.14us,191.00ns,12.26us,696.00ns,11.11us,67.58us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,14978,4.56s,194.22us,7.39us,196.08us,11.34us,168.64us,502.73us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,212533,4.61s,12.51us,196.00ns,12.63us,724.00ns,11.55us,80.78us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,38815,4.56s,70.90us,1.26us,71.54us,3.27us,65.33us,137.01us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,11,4.91s,288.24ms,657.35us,288.24ms,659.91us,287.32ms,289.47ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,134,4.56s,22.48ms,139.39us,22.52ms,249.04us,21.98ms,23.27ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4870,4.51s,205.83us,2.88us,208.44us,10.40us,191.40us,313.56us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,3959,4.51s,314.47us,10.81us,321.79us,27.96us,282.23us,650.47us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1082,4.51s,2.77ms,22.21us,2.77ms,54.58us,2.61ms,3.22ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,420550,4.72s,7.07us,318.00ns,7.09us,697.00ns,5.53us,81.15us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,4.59s,2.43us,31.00ns,2.47us,270.00ns,2.29us,31.30us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,409182,4.72s,7.18us,102.00ns,7.29us,518.00ns,6.71us,59.17us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,1.04s,219.00ns,1.00ns,224.00ns,67.00ns,210.00ns,10.05us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,508686,4.78s,5.77us,99.00ns,5.85us,625.00ns,4.32us,110.23us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.79s,1.66us,28.00ns,1.69us,218.00ns,1.49us,40.14us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,506233,4.88s,5.79us,86.00ns,5.88us,618.00ns,4.77us,161.96us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,738.51ms,71.00ns,1.00ns,72.00ns,60.00ns,65.00ns,50.45us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5426,4.51s,549.81us,8.68us,552.91us,18.79us,474.95us,0.97ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,24259,4.56s,122.81us,2.39us,123.58us,5.07us,109.48us,197.94us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5204,4.51s,576.33us,19.82us,576.49us,29.44us,463.00us,859.14us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,887.63ms,154.00ns,2.00ns,158.00ns,89.00ns,144.00ns,55.84us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,28,4.66s,109.18ms,280.41us,109.33ms,536.01us,108.57ms,110.77ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,39,4.56s,77.10ms,265.41us,77.06ms,327.24us,76.42ms,77.74ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,43,4.61s,70.87ms,752.69us,70.10ms,2.63ms,62.53ms,72.94ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,443,4.56s,6.79ms,62.30us,6.78ms,346.21us,5.96ms,10.33ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,145037,4.61s,17.83us,429.00ns,18.23us,1.42us,14.72us,180.38us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,12564,4.56s,231.42us,7.53us,233.04us,25.51us,196.36us,1.19ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,108383,4.56s,23.71us,1.02us,23.98us,1.77us,18.96us,155.08us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,69823,4.56s,34.04us,447.00ns,34.30us,1.96us,29.60us,286.57us
curated/08-words/all-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,3592,4.51s,832.52us,9.30us,835.26us,19.88us,791.31us,1.09ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,406,4.56s,7.38ms,69.75us,7.40ms,121.49us,7.20ms,7.87ms
curated/08-words/long-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,30192,4.56s,98.79us,67.00ns,99.32us,1.36us,98.59us,134.24us
curated/08-words/long-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,679,4.56s,4.41ms,57.82us,4.42ms,91.14us,4.23ms,4.84ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,1,8.81s,4.39s,0.00ns,4.39s,0.00ns,4.39s,4.39s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,2,7.36s,2.47s,12.12ms,2.47s,12.12ms,2.46s,2.48s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.96s,1.62s,5.37ms,1.62s,5.37ms,1.61s,1.62s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,126,4.56s,23.78ms,195.95us,23.90ms,359.34us,23.38ms,25.60ms
