name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,19251,4.56s,155.30us,3.43us,155.78us,5.73us,141.25us,237.65us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5237,4.51s,570.18us,10.28us,572.80us,24.53us,439.81us,1.10ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,887.56ms,148.00ns,2.00ns,152.00ns,49.00ns,140.00ns,8.64us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,31,4.61s,97.36ms,480.38us,97.19ms,714.50us,95.88ms,98.26ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,48,4.61s,63.68ms,145.42us,63.72ms,273.00us,63.33ms,64.63ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,46,4.66s,66.88ms,431.58us,66.55ms,1.59ms,62.63ms,70.32ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,460,4.56s,6.49ms,56.07us,6.52ms,109.47us,6.35ms,7.04ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,141978,4.61s,18.59us,260.00ns,18.75us,834.00ns,16.90us,67.87us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,80650,4.56s,33.09us,673.00ns,34.25us,9.17us,30.71us,222.20us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,105795,4.56s,24.57us,387.00ns,24.84us,1.25us,21.98us,69.07us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,68771,4.56s,34.68us,586.00ns,35.02us,2.00us,28.86us,206.79us
