name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/mariomka/ip,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,6839410,14,4.76s,222.62ms,5.74ms,222.45ms,7.19ms,212.14ms,236.72ms
imported/mariomka/ip,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,6839410,52,4.61s,57.86ms,352.27us,57.86ms,375.54us,57.24ms,58.62ms
imported/mariomka/ip,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,6839410,10,4.66s,306.74ms,2.40ms,306.66ms,2.35ms,303.12ms,309.47ms
imported/mariomka/ip,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,6839410,1174,4.56s,2.55ms,10.54us,2.56ms,28.22us,2.50ms,2.84ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,187,4.56s,16.01ms,101.49us,16.05ms,181.06us,15.73ms,16.67ms
imported/rsc/no-exponential,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,25,1000000,2.39s,844.00ns,24.00ns,863.00ns,239.00ns,648.00ns,120.48us
imported/rsc/no-exponential,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,25,1000000,1.44s,390.00ns,7.00ns,398.00ns,83.00ns,353.00ns,14.68us
imported/rsc/no-exponential,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,25,1000000,2.64s,1.00us,17.00ns,1.02us,143.00ns,923.00ns,37.82us
imported/rsc/no-exponential,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,25,1000000,684.99ms,56.00ns,1.00ns,57.00ns,30.00ns,52.00ns,6.21us
imported/rsc/literal,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,51,1000000,1.99s,666.00ns,13.00ns,683.00ns,128.00ns,600.00ns,36.76us
imported/rsc/literal,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,51,1000000,1.38s,351.00ns,6.00ns,362.00ns,119.00ns,325.00ns,72.91us
imported/rsc/literal,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,51,1000000,2.94s,1.13us,30.00ns,1.15us,185.00ns,1.00us,41.36us
