name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,27,4.66s,109.72ms,500.78us,113.38ms,5.11ms,109.14ms,121.90ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,51,4.56s,59.40ms,637.43us,59.61ms,851.40us,58.46ms,61.22ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,48,4.61s,63.75ms,362.42us,63.77ms,629.10us,62.56ms,65.30ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,470,4.56s,6.37ms,68.22us,6.40ms,117.27us,6.16ms,7.00ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,147371,4.61s,17.73us,286.00ns,17.96us,1.02us,16.42us,77.53us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,13402,4.56s,217.83us,2.68us,219.19us,7.01us,207.91us,306.84us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,113534,4.56s,22.96us,324.00ns,23.18us,1.26us,20.43us,178.33us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,69814,4.56s,33.93us,521.00ns,34.29us,1.69us,29.24us,169.36us
curated/08-words/all-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,3608,4.51s,829.09us,8.67us,831.49us,19.16us,791.10us,1.05ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,402,4.51s,7.46ms,92.39us,7.47ms,124.20us,7.24ms,8.13ms
curated/08-words/long-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,30228,4.56s,98.77us,59.00ns,99.20us,1.71us,98.59us,224.34us
curated/08-words/long-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,676,4.56s,4.43ms,51.45us,4.44ms,87.09us,4.28ms,4.90ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,1,8.81s,4.39s,0.00ns,4.39s,0.00ns,4.39s,4.39s
