name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,19803,4.56s,140.78us,4.42us,144.95us,12.18us,121.19us,466.92us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,61057,4.56s,34.70us,1.99us,34.87us,3.32us,26.77us,84.01us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31185,4.56s,76.09us,1.37us,76.65us,3.73us,70.94us,197.09us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,23952,3190,4.51s,933.81us,16.26us,940.62us,29.68us,878.99us,1.18ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,23952,9255,4.51s,323.39us,3.62us,324.08us,7.78us,302.54us,447.66us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,23952,3006,4.51s,0.98ms,14.20us,1.00ms,45.68us,865.15us,1.34ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,23952,11636,4.56s,256.04us,3.05us,257.77us,9.03us,243.02us,367.37us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,153559,4.61s,12.34us,249.00ns,12.52us,889.00ns,11.24us,52.99us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,113336,4.56s,21.90us,0.99us,22.55us,7.33us,17.62us,249.21us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,129910,4.61s,14.67us,311.00ns,14.83us,852.00ns,13.23us,62.55us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,87138,4.56s,23.76us,435.00ns,23.98us,1.20us,21.51us,62.99us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,61436,4,5.41s,890.98ms,3.85ms,890.64ms,4.33ms,885.05ms,895.55ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,61436,2,5.81s,1.92s,313.47us,1.92s,313.47us,1.92s,1.92s
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,61436,930,4.56s,3.22ms,23.79us,3.23ms,59.02us,3.03ms,3.75ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,32624,4.56s,90.83us,138.00ns,91.93us,4.52us,90.37us,207.88us
curated/12-dictionary/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,7720,4.56s,387.26us,4.78us,388.59us,9.80us,363.81us,488.19us
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,593,4.56s,4.28ms,45.55us,4.31ms,153.34us,3.95ms,6.90ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,231,4.56s,12.18ms,142.10us,12.26ms,290.55us,11.78ms,13.71ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,421,4.56s,6.94ms,69.39us,6.99ms,143.11us,6.74ms,7.49ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,320,4.56s,9.17ms,84.29us,9.25ms,183.50us,8.99ms,9.96ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,6,4.81s,15.75ms,231.00us,15.88ms,377.62us,15.43ms,16.50ms
curated/13-noseyparker/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,10,4.91s,315.48ms,11.79ms,317.52ms,13.99ms,295.75ms,342.38ms
curated/13-noseyparker/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,8,4.66s,374.99ms,8.00ms,377.38ms,16.18ms,362.03ms,415.82ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,346,4.56s,2.58ms,28.56us,2.60ms,76.92us,2.50ms,3.15ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,193,4.56s,3.36ms,43.94us,3.39ms,191.97us,3.08ms,5.78ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100,32810,4.56s,90.78us,1.42us,91.37us,4.64us,78.86us,300.17us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100,1000000,4.24s,2.13us,43.00ns,2.16us,232.00ns,1.87us,43.18us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100,25107,4.56s,116.12us,4.11us,119.43us,8.22us,97.18us,322.50us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100,502965,4.78s,5.82us,63.00ns,5.93us,470.00ns,5.71us,90.71us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,200,8388,4.51s,356.49us,4.64us,357.58us,12.41us,324.10us,642.75us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,200,714338,4.88s,4.11us,89.00ns,4.16us,365.00ns,3.67us,35.14us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,200,6819,4.51s,438.28us,5.17us,439.93us,17.23us,373.47us,668.61us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,200,122204,4.61s,24.22us,156.00ns,24.50us,755.00ns,23.98us,51.93us
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1000,357,4.56s,8.39ms,67.69us,8.42ms,138.79us,8.18ms,9.33ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1000,142910,4.61s,20.74us,498.00ns,20.95us,1.25us,18.54us,106.38us
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1000,262,4.56s,11.47ms,156.18us,11.47ms,422.52us,9.53ms,12.59ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1000,4796,4.51s,622.97us,1.30us,625.53us,6.84us,620.70us,676.74us
