name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1562,4.51s,1.76ms,11.00us,1.77ms,42.82us,1.53ms,2.38ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,850,4.56s,3.46ms,27.82us,3.50ms,130.85us,3.25ms,6.04ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,1064,4.51s,1.39ms,23.42us,1.40ms,55.76us,1.22ms,1.86ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,967,4.51s,1.70ms,18.79us,1.70ms,37.81us,1.61ms,2.15ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1556,4.51s,1.78ms,9.75us,1.78ms,32.36us,1.73ms,2.11ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,874,4.51s,3.40ms,62.65us,3.40ms,101.93us,3.00ms,4.45ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,533,4.56s,3.59ms,55.49us,3.60ms,91.17us,3.19ms,4.17ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,324,4.51s,6.64ms,54.93us,6.66ms,98.63us,6.50ms,7.15ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,6.16s,1.22s,1.60ms,1.21s,12.62ms,1.20s,1.22s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,7,5.41s,486.16ms,1.50ms,486.22ms,1.93ms,483.57ms,489.35ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.66s,1.54s,5.65ms,1.54s,5.65ms,1.53s,1.54s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,117,4.56s,25.81ms,66.11us,25.84ms,186.20us,25.59ms,26.58ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.66s,512.52ms,697.26us,513.10ms,1.54ms,511.58ms,516.25ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,12,4.81s,265.34ms,780.00us,265.41ms,1.57ms,263.39ms,269.69ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.21s,632.95ms,376.05us,634.71ms,4.37ms,631.34ms,643.36ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,105,4.56s,28.61ms,135.24us,28.73ms,321.66us,28.33ms,29.88ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,223065,4.62s,12.15us,220.00ns,12.24us,848.00ns,9.72us,124.63us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,117592,4.56s,23.09us,578.00ns,23.84us,7.70us,19.02us,371.47us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,208247,4.61s,12.76us,212.00ns,12.90us,0.96us,10.63us,161.39us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,38751,4.56s,70.69us,1.01us,71.12us,2.57us,65.66us,124.31us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,10,4.91s,314.64ms,2.79ms,309.60ms,8.01ms,298.13ms,317.81ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,128,4.56s,23.40ms,216.83us,23.49ms,505.23us,22.39ms,25.51ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4796,4.51s,207.77us,2.25us,209.18us,9.69us,198.36us,395.46us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,3873,4.51s,325.70us,4.52us,328.37us,13.03us,309.08us,479.20us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1036,4.51s,2.89ms,26.23us,2.90ms,51.77us,2.78ms,3.18ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,412915,4.72s,7.14us,119.00ns,7.22us,537.00ns,6.41us,39.80us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,3.69s,1.56us,21.00ns,1.58us,177.00ns,1.46us,32.64us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,387196,4.72s,7.61us,142.00ns,7.70us,538.00ns,7.02us,43.60us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,1.04s,230.00ns,1.00ns,235.00ns,74.00ns,220.00ns,22.88us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,502009,4.82s,5.83us,105.00ns,5.93us,533.00ns,5.34us,51.94us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.54s,1.45us,53.00ns,1.47us,281.00ns,1.15us,145.05us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,461808,4.77s,6.29us,206.00ns,6.45us,620.00ns,4.79us,54.73us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,787.12ms,78.00ns,2.00ns,79.00ns,37.00ns,69.00ns,7.00us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5530,4.51s,539.31us,7.67us,542.47us,18.69us,504.51us,802.12us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,22424,4.56s,133.60us,4.66us,133.73us,5.90us,118.91us,202.02us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,4821,4.51s,615.29us,14.91us,622.32us,28.67us,499.04us,942.89us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,885.54ms,153.00ns,2.00ns,155.00ns,50.00ns,144.00ns,12.04us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,25,4.71s,122.54ms,1.53ms,123.36ms,2.44ms,120.13ms,128.49ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,47,4.56s,63.93ms,649.11us,64.51ms,1.05ms,63.05ms,66.41ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,43,4.56s,69.71ms,469.02us,69.86ms,1.80ms,66.61ms,80.00ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,447,4.56s,6.70ms,52.91us,6.72ms,107.99us,6.51ms,7.16ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,139457,4.61s,18.79us,332.00ns,18.99us,1.14us,15.48us,205.95us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,85205,4.56s,31.47us,818.00ns,32.52us,8.65us,24.16us,569.86us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,104587,4.56s,24.96us,680.00ns,25.16us,1.74us,19.49us,209.17us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,63970,4.56s,36.94us,710.00ns,37.40us,1.96us,33.45us,127.56us
curated/08-words/all-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,3454,4.51s,865.35us,11.43us,868.56us,23.23us,823.19us,1.19ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,417,4.56s,7.18ms,64.01us,7.20ms,154.91us,6.42ms,8.45ms
curated/08-words/long-english,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,76401,30238,4.56s,98.78us,56.00ns,99.17us,1.18us,98.58us,136.22us
curated/08-words/long-russian,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,123942,698,4.56s,4.27ms,71.03us,4.30ms,136.09us,3.46ms,4.98ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,1,9.11s,4.55s,0.00ns,4.55s,0.00ns,4.55s,4.55s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,"failed to run command for 'gregex/pike-jit', last line of stderr is: double free or corruption (out)",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,5.21s,1.73s,24.00ms,1.73s,24.00ms,1.71s,1.75s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,128,4.56s,23.55ms,342.92us,23.62ms,617.47us,20.24ms,25.54ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.66s,1.12s,10.08ms,1.12s,10.18ms,1.11s,1.13s
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,10,4.91s,322.48ms,693.01us,322.60ms,1.86ms,320.32ms,327.70ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.51s,673.58ms,1.81ms,674.38ms,3.66ms,670.91ms,681.26ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,128,4.56s,23.48ms,204.60us,23.54ms,300.93us,22.93ms,24.46ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,56686,4.56s,44.83us,914.00ns,45.21us,2.19us,40.91us,110.55us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,25405,4.56s,110.91us,2.69us,112.94us,13.76us,88.74us,562.02us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,41206,4.56s,51.84us,1.12us,52.72us,5.78us,42.18us,197.37us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,18538,4.56s,115.09us,2.08us,116.46us,6.61us,107.35us,187.98us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,406600,4.72s,5.90us,122.00ns,5.97us,453.00ns,5.14us,54.57us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,154634,4.61s,16.64us,394.00ns,17.42us,10.07us,13.32us,485.58us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,269802,4.67s,9.27us,186.00ns,9.38us,623.00ns,8.28us,59.84us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,106587,4.56s,20.12us,416.00ns,20.38us,1.22us,18.33us,54.49us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,151522,777,4.51s,3.86ms,51.15us,3.86ms,98.23us,3.46ms,4.67ms
